ratio;left_eye_coordinate;right_eye_coordinate;time;absolute_time
0.52;305;398;372111;11:29:32.572096
0.53;303;397;374353;11:29:34.814083
0.54;303;397;374433;11:29:34.894037
0.53;303;397;374489;11:29:34.949714
0.54;303;397;374547;11:29:35.007912
0.53;303;397;374597;11:29:35.058403
0.53;303;397;374648;11:29:35.109232
0.49;306;400;374699;11:29:35.160784
0.48;306;400;374764;11:29:35.225727
0.49;306;400;374825;11:29:35.286365
0.49;306;399;374879;11:29:35.340605
0.54;303;397;374930;11:29:35.391032
0.54;303;398;374980;11:29:35.441341
